Code,Name,Ticker,Sector,Market,Has_6Y_Data,Has_5Y_Data,Data_Start,Data_End
9237,SARAWAK CONSOLIDATED INDUSTRIES BERHAD,9237.KL,,Main,True,True,2018-01-02,2025-12-02
5126,SARAWAK OIL PALMS BERHAD,5126.KL,,Main,True,True,2018-01-02,2025-12-02
5135,SARAWAK PLANTATION BERHAD,5135.KL,,Main,True,True,2018-01-02,2025-12-02
5252,SASBADI HOLDINGS BERHAD,5252.KL,,Main,True,True,2018-01-02,2025-12-01
5157,SAUDEE GROUP BERHAD,5157.KL,,Main,True,True,2018-01-02,2025-12-02
5207,SBC CORPORATION BERHAD,5207.KL,,Main,True,True,2018-01-02,2025-12-02
7239,SCANWOLF CORPORATION BERHAD,7239.KL,,Main,True,True,2018-01-02,2025-12-02
7247,SCGM BHD,7247.KL,,Main,True,True,2018-01-02,2025-12-02
0099,SCICOM (MSC) BERHAD,0099.KL,,Main,True,True,2018-01-02,2025-12-02
4731,SCIENTEX BERHAD,4731.KL,,Main,True,True,2018-01-02,2025-12-02
7045,SCOMI ENERGY SERVICES BHD,7045.KL,,Main,True,True,2018-01-02,2025-02-10
7073,SEACERA GROUP BERHAD,7073.KL,,Main,True,True,2018-01-02,2025-12-01
4286,SEAL INCORPORATED BERHAD,4286.KL,,Main,True,True,2018-01-02,2025-12-02
5145,SEALINK INTERNATIONAL BERHAD,5145.KL,,Main,True,True,2018-01-02,2025-12-02
7053,SEE HUP CONSOLIDATED BERHAD,7053.KL,,Main,True,True,2018-01-02,2025-12-01
9792,SEG INTERNATIONAL BHD,9792.KL,,Main,True,True,2018-01-02,2025-12-02
2224,SELANGOR DREDGING BERHAD,2224.KL,,Main,True,True,2018-01-02,2025-12-02
9431,SENI JAYA CORPORATION BERHAD,9431.KL,,Main,True,True,2018-01-02,2025-12-02
5213,SENTORIA GROUP BERHAD,5213.KL,,Main,True,True,2018-01-02,2025-12-02
5163,SEREMBAN ENGINEERING BERHAD,5163.KL,,Main,True,True,2018-01-02,2025-12-02
7180,SERN KOU RESOURCES BERHAD,7180.KL,,Main,True,True,2018-01-02,2025-12-01
5517,SHANGRI-LA HOTELS (MALAYSIA) BERHAD,5517.KL,,Main,True,True,2018-01-02,2025-12-02
7412,SHH RESOURCES HOLDINGS BERHAD,7412.KL,,Main,True,True,2018-01-02,2025-12-01
5173,SHIN YANG SHIPPING CORPORATION BERHAD,5173.KL,,Main,True,True,2018-01-02,2025-12-02
6017,SHL CONSOLIDATED BHD,6017.KL,,Main,True,True,2018-01-02,2025-12-02
7246,SIGNATURE INTERNATIONAL BERHAD,7246.KL,,Main,True,True,2018-01-02,2025-12-02
4197,SIME DARBY BERHAD,4197.KL,,Main,True,True,2018-01-02,2025-12-02
5285,SIME DARBY PLANTATION BERHAD,5285.KL,,Main,True,True,2018-01-02,2025-12-02
5288,SIME DARBY PROPERTY BERHAD,5288.KL,,Main,True,True,2018-01-02,2025-12-02
4316,SIN HENG CHAN (MALAYA) BERHAD,4316.KL,,Main,True,True,2018-01-02,2025-12-01
9776,SINMAH CAPITAL BERHAD,9776.KL,,Main,True,True,2018-01-02,2025-12-02
2739,SINO HUA-AN INTERNATIONAL BERHAD,2739.KL,,Main,True,True,2018-01-02,2025-12-02
8532,SINOTOP HOLDINGS BERHAD,8532.KL,,Main,True,True,2018-01-02,2025-12-01
7115,SKB SHUTTERS CORPORATION BERHAD,7115.KL,,Main,True,True,2018-01-02,2025-12-02
7155,SKP RESOURCES BHD,7155.KL,,Main,True,True,2018-01-02,2025-12-02
7248,SLP RESOURCES BERHAD,7248.KL,,Main,True,True,2018-01-02,2025-12-02
7132,SMIS CORPORATION BERHAD,7132.KL,,Main,True,True,2018-01-02,2025-12-02
5242,SOLID AUTOMOTIVE BERHAD,5242.KL,,Main,True,True,2018-01-02,2025-12-01
4375,SOUTH MALAYSIA INDUSTRIES BERHAD,4375.KL,,Main,True,True,2018-01-02,2025-12-01
5134,SOUTHERN ACIDS (M) BERHAD,5134.KL,,Main,True,True,2018-01-02,2025-12-01
5665,SOUTHERN STEEL BERHAD,5665.KL,,Main,True,True,2018-01-02,2025-12-02
8664,S P SETIA BERHAD,8664.KL,,Main,True,True,2018-01-02,2025-12-02
7165,SPRING GALLERY BERHAD,7165.KL,,Main,True,True,2018-01-02,2025-12-01
7103,SPRITZER BHD,7103.KL,,Main,True,True,2018-01-02,2025-12-02
6084,STAR MEDIA GROUP BERHAD,6084.KL,,Main,True,True,2018-01-02,2025-12-02
6904,SUBUR TIASA HOLDINGS BERHAD,6904.KL,,Main,True,True,2018-01-02,2025-12-01
7207,SUCCESS TRANSFORMER CORPORATION BERHAD,7207.KL,,Main,True,True,2018-01-02,2025-12-01
2569,SUNGEI BAGAN RUBBER COMPANY (MALAYA) BERHAD,2569.KL,,Main,True,True,2018-01-02,2025-12-02
3743,SUNSURIA BERHAD,3743.KL,,Main,True,True,2018-01-02,2025-12-02
5211,SUNWAY BERHAD,5211.KL,,Main,True,True,2018-01-02,2025-12-02
5263,SUNWAY CONSTRUCTION GROUP BERHAD,5263.KL,,Main,True,True,2018-01-02,2025-12-02
5176,SUNWAY REAL ESTATE INVESTMENT TRUST,5176.KL,,Main,True,True,2018-01-02,2025-12-02
7235,SUPERLON HOLDINGS BERHAD,7235.KL,,Main,True,True,2018-01-02,2025-12-02
7106,SUPERMAX CORPORATION BERHAD,7106.KL,,Main,True,True,2018-01-02,2025-12-02
6521,SURIA CAPITAL HOLDINGS BERHAD,6521.KL,,Main,True,True,2018-01-02,2025-12-02
7186,SWS CAPITAL BERHAD,7186.KL,,Main,True,True,2018-01-02,2025-12-02
6139,SYARIKAT TAKAFUL MALAYSIA KELUARGA BERHAD,6139.KL,,Main,True,True,2018-01-02,2025-12-02
9717,SYCAL VENTURES BERHAD,9717.KL,,Main,True,True,2018-01-02,2025-12-01
7082,SYF RESOURCES BERHAD,7082.KL,,Main,True,True,2018-01-02,2025-12-02
1538,SYMPHONY LIFE BERHAD,1538.KL,,Main,True,True,2018-01-02,2025-12-02
7228,T7 GLOBAL BERHAD,7228.KL,,Main,True,True,2018-01-02,2025-12-02
5012,TA ANN HOLDINGS BERHAD,5012.KL,,Main,True,True,2018-01-02,2025-12-02
7097,TA WIN HOLDINGS BERHAD,7097.KL,,Main,True,True,2018-01-02,2025-12-02
4022,TADMAX RESOURCES BERHAD,4022.KL,,Main,True,True,2018-01-02,2025-12-02
7211,TAFI INDUSTRIES BERHAD,7211.KL,,Main,True,True,2018-01-02,2025-12-02
2259,TALAM TRANSFORM BERHAD,2259.KL,,Main,True,True,2018-01-02,2025-12-02
8524,TALIWORKS CORPORATION BERHAD,8524.KL,,Main,True,True,2018-01-02,2025-12-02
5191,TAMBUN INDAH LAND BERHAD,5191.KL,,Main,True,True,2018-01-02,2025-12-01
4405,TAN CHONG MOTOR HOLDINGS BERHAD,4405.KL,,Main,True,True,2018-01-02,2025-12-02
2429,TANCO HOLDINGS BERHAD,2429.KL,,Main,True,True,2018-01-02,2025-12-02
5149,TAS OFFSHORE BERHAD,5149.KL,,Main,True,True,2018-01-02,2025-12-02
5140,TASCO BERHAD,5140.KL,,Main,True,True,2018-01-02,2025-12-02
2054,TDM BERHAD,2054.KL,,Main,True,True,2018-01-02,2025-12-02
5289,TECHBOND GROUP BERHAD,5289.KL,,Main,True,True,2018-12-05,2025-12-02
7439,TECK GUAN PERDANA BERHAD,7439.KL,,Main,True,True,2018-01-02,2025-12-02
7200,TEK SENG HOLDINGS BERHAD,7200.KL,,Main,True,True,2018-01-02,2025-12-02
4863,TELEKOM MALAYSIA BERHAD,4863.KL,,Main,True,True,2018-01-02,2025-12-02
5347,TENAGA NASIONAL BHD,5347.KL,,Main,True,True,2018-01-02,2025-12-02
9369,TEO GUAN LEE CORPORATION BERHAD,9369.KL,,Main,True,True,2018-01-02,2025-12-02
7252,TEO SENG CAPITAL BERHAD,7252.KL,,Main,True,True,2018-01-02,2025-12-02
8702,TEXCHEM RESOURCES BERHAD,8702.KL,,Main,True,True,2018-01-02,2025-12-02
5112,TH PLANTATIONS BERHAD,5112.KL,,Main,True,True,2018-01-02,2025-12-02
9075,THETA EDGE BERHAD,9075.KL,,Main,True,True,2018-01-02,2025-12-02
7034,THONG GUAN INDUSTRIES BERHAD,7034.KL,,Main,True,True,2018-01-02,2025-12-02
0012,THREE-A RESOURCES BERHAD,0012.KL,,Main,True,True,2018-01-02,2025-12-02
7889,THRIVEN GLOBAL BERHAD,7889.KL,,Main,True,True,2018-01-02,2025-12-01
7374,TIEN WAH PRESS HOLDINGS BERHAD,7374.KL,,Main,True,True,2018-01-02,2025-12-01
7079,TIGER SYNERGY BERHAD,7079.KL,,Main,True,True,2018-01-02,2025-12-02
7854,TIMBERWELL BERHAD,7854.KL,,Main,True,True,2018-01-02,2025-12-02
5031,TIME DOTCOM BERHAD,5031.KL,,Main,True,True,2018-01-02,2025-12-02
8397,TIONG NAM LOGISTICS HOLDINGS BERHAD,8397.KL,,Main,True,True,2018-01-02,2025-12-02
5239,TITIJAYA LAND BERHAD,5239.KL,,Main,True,True,2018-01-02,2025-12-02
0101,TMC LIFE SCIENCES BERHAD,0101.KL,,Main,True,True,2018-01-02,2025-12-02
7230,TOMEI CONSOLIDATED BERHAD,7230.KL,,Main,True,True,2018-01-02,2025-12-02
7285,TOMYPAK HOLDINGS BERHAD,7285.KL,,Main,True,True,2018-01-02,2025-12-02
5010,TONG HERR RESOURCES BERHAD,5010.KL,,Main,True,True,2018-01-02,2025-12-02
7113,TOP GLOVE CORPORATION BHD,7113.KL,,Main,True,True,2018-01-02,2025-12-02
5111,TOWER REAL ESTATE INVESTMENT TRUST,5111.KL,,Main,True,True,2018-01-02,2025-12-01
7173,TOYO INK GROUP BERHAD,7173.KL,,Main,True,True,2018-01-02,2025-12-02
7176,TPC PLUS BERHAD,7176.KL,,Main,True,True,2018-01-02,2025-12-01
7218,TRANSOCEAN HOLDINGS BHD,7218.KL,,Main,True,True,2018-01-02,2025-12-01
5054,TRC SYNERGY BERHAD,5054.KL,,Main,True,True,2018-01-02,2025-12-01
0118,TRIVE PROPERTY GROUP BERHAD,0118.KL,,Main,True,True,2018-01-02,2025-12-02
5401,TROPICANA CORPORATION BERHAD,5401.KL,,Main,True,True,2018-01-02,2025-12-01
9059,TSH RESOURCES BERHAD,9059.KL,,Main,True,True,2018-01-02,2025-12-02
5042,TSR CAPITAL BERHAD,5042.KL,,Main,True,True,2018-01-02,2025-12-02
5230,TUNE PROTECT GROUP BERHAD,5230.KL,,Main,True,True,2018-01-02,2025-12-02
5167,TURBO-MECH BERHAD,5167.KL,,Main,True,True,2018-01-02,2025-12-01
4359,TURIYA BERHAD,4359.KL,,Main,True,True,2018-01-02,2025-12-02
7100,UCHI TECHNOLOGIES BERHAD,7100.KL,,Main,True,True,2018-01-02,2025-12-02
1368,UEM EDGENTA BERHAD,1368.KL,,Main,True,True,2018-01-02,2025-12-02
5148,UEM SUNRISE BERHAD,5148.KL,,Main,True,True,2018-01-02,2025-12-02
7137,UMS HOLDINGS BERHAD,7137.KL,,Main,True,True,2018-01-02,2025-12-01
7227,UMS-NEIKEN GROUP BERHAD,7227.KL,,Main,True,True,2018-01-02,2025-12-01
7091,UNIMECH GROUP BERHAD,7091.KL,,Main,True,True,2018-01-02,2025-12-01
5005,UNISEM (M) BERHAD,5005.KL,,Main,True,True,2018-01-02,2025-12-02
2593,UNITED MALACCA BERHAD,2593.KL,,Main,True,True,2018-01-02,2025-12-02
2089,UNITED PLANTATIONS BERHAD,2089.KL,,Main,True,True,2018-01-02,2025-12-02
7133,UNITED U-LI CORPORATION BERHAD,7133.KL,,Main,True,True,2018-01-02,2025-12-02
5200,UOA DEVELOPMENT BHD,5200.KL,,Main,True,True,2018-01-02,2025-12-02
5110,UOA REAL ESTATE INVESTMENT TRUST,5110.KL,,Main,True,True,2018-01-02,2025-12-02
7757,UPA CORPORATION BHD,7757.KL,,Main,True,True,2018-01-02,2025-12-02
7250,UZMA BERHAD,7250.KL,,Main,True,True,2018-01-02,2025-12-02
6963,V.S. INDUSTRY BERHAD,6963.KL,,Main,True,True,2018-01-02,2025-12-02
5243,VELESTO ENERGY BERHAD,5243.KL,,Main,True,True,2018-01-02,2025-12-02
4995,VERSATILE CREATIVE BERHAD,4995.KL,,Main,True,True,2018-01-02,2025-12-02
7240,VERTICE BERHAD,7240.KL,,Main,True,True,2018-01-02,2025-12-01
0097,VITROX CORPORATION BERHAD,0097.KL,,Main,True,True,2018-01-02,2025-12-02
7070,VIZIONE HOLDINGS BERHAD,7070.KL,,Main,True,True,2018-01-02,2025-12-02
5162,VSTECS BERHAD,5162.KL,,Main,True,True,2018-01-02,2025-12-02
5142,WAH SEONG CORPORATION BERHAD,5142.KL,,Main,True,True,2018-01-02,2025-12-02
7203,WANG-ZHENG BERHAD,7203.KL,,Main,True,True,2018-01-02,2025-12-01
5016,WARISAN TC HOLDINGS BERHAD,5016.KL,,Main,True,True,2018-01-02,2025-12-02
7226,WATTA HOLDING BERHAD,7226.KL,,Main,True,True,2018-01-02,2025-12-01
3565,WCE HOLDINGS BERHAD,3565.KL,,Main,True,True,2018-01-02,2025-12-02
9679,WCT HOLDINGS BERHAD,9679.KL,,Main,True,True,2018-01-02,2025-12-02
7231,WELLCALL HOLDINGS BERHAD,7231.KL,,Main,True,True,2018-01-02,2025-12-02
5246,WESTPORTS HOLDINGS BERHAD,5246.KL,,Main,True,True,2018-01-02,2025-12-02
5009,WHITE HORSE BERHAD,5009.KL,,Main,True,True,2018-01-02,2025-12-02
7692,WIDETECH (MALAYSIA) BERHAD,7692.KL,,Main,True,True,2018-01-02,2025-12-01
0008,WILLOWGLEN MSC BERHAD,0008.KL,,Main,True,True,2018-01-02,2025-12-02
6378,WMG HOLDINGS BERHAD,6378.KL,,Main,True,True,2018-01-02,2025-12-02
7050,WONG ENGINEERING CORPORATION BERHAD,7050.KL,,Main,True,True,2018-01-02,2025-12-02
7025,WOODLANDOR HOLDINGS BHD,7025.KL,,Main,True,True,2018-01-02,2025-12-02
4243,WTK HOLDINGS BERHAD,4243.KL,,Main,True,True,2018-01-02,2025-12-02
7245,WZ SATU BERHAD,7245.KL,,Main,True,True,2018-01-02,2025-12-02
7121,XIAN LENG HOLDINGS BERHAD,7121.KL,,Main,True,True,2018-01-02,2025-12-02
5156,XIDELANG HOLDINGS LTD,5156.KL,,Main,True,True,2018-01-02,2025-12-02
5267,XIN HWA HOLDINGS BERHAD,5267.KL,,Main,True,True,2018-01-02,2025-12-02
7003,Y&G CORPORATION BHD,7003.KL,,Main,True,True,2018-01-02,2025-12-01
7178,Y.S.P.SOUTHEAST ASIA HOLDING BERHAD,7178.KL,,Main,True,True,2018-01-02,2025-12-02
5048,YI-LAI BERHAD,5048.KL,,Main,True,True,2018-01-02,2025-12-02
7293,YINSON HOLDINGS BERHAD,7293.KL,,Main,True,True,2018-01-02,2025-12-02
7020,YKGI HOLDINGS BERHAD,7020.KL,,Main,True,True,2018-01-02,2025-12-02
7014,YLI HOLDINGS BERHAD,7014.KL,,Main,True,True,2018-01-02,2025-12-01
3158,YNH PROPERTY BERHAD,3158.KL,,Main,True,True,2018-01-02,2025-12-02
7066,YONG TAI BERHAD,7066.KL,,Main,True,True,2018-01-02,2025-12-02
5159,YOONG ONN CORPORATION BERHAD,5159.KL,,Main,True,True,2018-01-02,2025-12-02
4677,YTL CORPORATION BERHAD,4677.KL,,Main,True,True,2018-01-02,2025-12-02
5109,YTL HOSPITALITY REIT,5109.KL,,Main,True,True,2018-01-02,2025-12-02
6742,YTL POWER INTERNATIONAL BHD,6742.KL,,Main,True,True,2018-01-02,2025-12-02
7028,ZECON BERHAD,7028.KL,,Main,True,True,2018-01-02,2025-12-02
2283,ZELAN BERHAD,2283.KL,,Main,True,True,2018-01-02,2025-12-02
5131,ZHULIAN CORPORATION BERHAD,5131.KL,,Main,True,True,2018-01-02,2025-12-02
