Date,Ticker,Company_Name,Price
2018-04-19,0079.KL,ALDRICH RESOURCES BERHAD,0.1000000014901161
2018-04-20,0079.KL,ALDRICH RESOURCES BERHAD,0.1000000014901161
2018-04-23,0079.KL,ALDRICH RESOURCES BERHAD,0.0949999988079071
2018-04-24,0079.KL,ALDRICH RESOURCES BERHAD,0.0949999988079071
2018-04-25,0079.KL,ALDRICH RESOURCES BERHAD,0.0949999988079071
2018-04-26,0079.KL,ALDRICH RESOURCES BERHAD,0.0949999988079071
2018-04-27,0079.KL,ALDRICH RESOURCES BERHAD,0.0949999988079071
2018-04-30,0079.KL,ALDRICH RESOURCES BERHAD,0.0949999988079071
2018-05-02,0079.KL,ALDRICH RESOURCES BERHAD,0.0949999988079071
2018-05-03,0079.KL,ALDRICH RESOURCES BERHAD,0.0949999988079071
2018-05-04,0079.KL,ALDRICH RESOURCES BERHAD,0.0949999988079071
2018-05-07,0079.KL,ALDRICH RESOURCES BERHAD,0.0900000035762786
2018-05-08,0079.KL,ALDRICH RESOURCES BERHAD,0.0900000035762786
2018-05-14,0079.KL,ALDRICH RESOURCES BERHAD,0.1049999967217445
2018-05-15,0079.KL,ALDRICH RESOURCES BERHAD,0.1000000014901161
2018-05-16,0079.KL,ALDRICH RESOURCES BERHAD,0.1000000014901161
2018-05-17,0079.KL,ALDRICH RESOURCES BERHAD,0.0949999988079071
2018-05-18,0079.KL,ALDRICH RESOURCES BERHAD,0.0949999988079071
2018-05-21,0079.KL,ALDRICH RESOURCES BERHAD,0.0900000035762786
2018-05-22,0079.KL,ALDRICH RESOURCES BERHAD,0.0850000008940696
2018-05-23,0079.KL,ALDRICH RESOURCES BERHAD,0.0799999982118606
2018-05-24,0079.KL,ALDRICH RESOURCES BERHAD,0.0850000008940696
2018-05-25,0079.KL,ALDRICH RESOURCES BERHAD,0.0850000008940696
2018-05-28,0079.KL,ALDRICH RESOURCES BERHAD,0.0799999982118606
2018-05-30,0079.KL,ALDRICH RESOURCES BERHAD,0.0799999982118606
2018-05-31,0079.KL,ALDRICH RESOURCES BERHAD,0.0799999982118606
2018-06-01,0079.KL,ALDRICH RESOURCES BERHAD,0.0799999982118606
2018-06-04,0079.KL,ALDRICH RESOURCES BERHAD,0.0799999982118606
2018-06-05,0079.KL,ALDRICH RESOURCES BERHAD,0.0850000008940696
2018-06-06,0079.KL,ALDRICH RESOURCES BERHAD,0.0900000035762786
2018-06-07,0079.KL,ALDRICH RESOURCES BERHAD,0.0900000035762786
2018-06-08,0079.KL,ALDRICH RESOURCES BERHAD,0.0850000008940696
2018-06-11,0079.KL,ALDRICH RESOURCES BERHAD,0.0850000008940696
2018-06-12,0079.KL,ALDRICH RESOURCES BERHAD,0.0799999982118606
2018-06-13,0079.KL,ALDRICH RESOURCES BERHAD,0.0799999982118606
2018-06-14,0079.KL,ALDRICH RESOURCES BERHAD,0.0799999982118606
2018-06-18,0079.KL,ALDRICH RESOURCES BERHAD,0.0850000008940696
2018-06-19,0079.KL,ALDRICH RESOURCES BERHAD,0.0799999982118606
2018-06-20,0079.KL,ALDRICH RESOURCES BERHAD,0.0850000008940696
2018-06-21,0079.KL,ALDRICH RESOURCES BERHAD,0.0799999982118606
2018-06-22,0079.KL,ALDRICH RESOURCES BERHAD,0.0799999982118606
2018-06-25,0079.KL,ALDRICH RESOURCES BERHAD,0.0799999982118606
2018-06-26,0079.KL,ALDRICH RESOURCES BERHAD,0.0799999982118606
2018-06-27,0079.KL,ALDRICH RESOURCES BERHAD,0.0750000029802322
2018-06-28,0079.KL,ALDRICH RESOURCES BERHAD,0.0750000029802322
2018-06-29,0079.KL,ALDRICH RESOURCES BERHAD,0.0750000029802322
2018-07-02,0079.KL,ALDRICH RESOURCES BERHAD,0.0750000029802322
2018-07-03,0079.KL,ALDRICH RESOURCES BERHAD,0.0750000029802322
2018-07-04,0079.KL,ALDRICH RESOURCES BERHAD,0.0799999982118606
2018-07-05,0079.KL,ALDRICH RESOURCES BERHAD,0.0799999982118606
2018-07-06,0079.KL,ALDRICH RESOURCES BERHAD,0.0799999982118606
2018-07-09,0079.KL,ALDRICH RESOURCES BERHAD,0.0799999982118606
2018-07-10,0079.KL,ALDRICH RESOURCES BERHAD,0.0900000035762786
2018-07-11,0079.KL,ALDRICH RESOURCES BERHAD,0.0850000008940696
2018-07-12,0079.KL,ALDRICH RESOURCES BERHAD,0.0850000008940696
2018-07-13,0079.KL,ALDRICH RESOURCES BERHAD,0.0850000008940696
2018-07-16,0079.KL,ALDRICH RESOURCES BERHAD,0.0799999982118606
2018-07-17,0079.KL,ALDRICH RESOURCES BERHAD,0.0850000008940696
2018-07-18,0079.KL,ALDRICH RESOURCES BERHAD,0.0850000008940696
2018-07-19,0079.KL,ALDRICH RESOURCES BERHAD,0.0850000008940696
2018-07-20,0079.KL,ALDRICH RESOURCES BERHAD,0.0799999982118606
2018-07-23,0079.KL,ALDRICH RESOURCES BERHAD,0.0850000008940696
2018-07-24,0079.KL,ALDRICH RESOURCES BERHAD,0.0799999982118606
2018-07-25,0079.KL,ALDRICH RESOURCES BERHAD,0.0799999982118606
2018-07-26,0079.KL,ALDRICH RESOURCES BERHAD,0.0799999982118606
2018-07-27,0079.KL,ALDRICH RESOURCES BERHAD,0.0799999982118606
2018-07-30,0079.KL,ALDRICH RESOURCES BERHAD,0.0850000008940696
2018-07-31,0079.KL,ALDRICH RESOURCES BERHAD,0.0799999982118606
2018-08-01,0079.KL,ALDRICH RESOURCES BERHAD,0.0799999982118606
2018-08-02,0079.KL,ALDRICH RESOURCES BERHAD,0.0799999982118606
2018-08-03,0079.KL,ALDRICH RESOURCES BERHAD,0.0799999982118606
2018-08-06,0079.KL,ALDRICH RESOURCES BERHAD,0.0799999982118606
2018-08-07,0079.KL,ALDRICH RESOURCES BERHAD,0.0799999982118606
2018-08-08,0079.KL,ALDRICH RESOURCES BERHAD,0.0850000008940696
2018-08-09,0079.KL,ALDRICH RESOURCES BERHAD,0.0799999982118606
2018-08-10,0079.KL,ALDRICH RESOURCES BERHAD,0.0799999982118606
2018-08-13,0079.KL,ALDRICH RESOURCES BERHAD,0.0799999982118606
2018-08-14,0079.KL,ALDRICH RESOURCES BERHAD,0.0799999982118606
2018-08-15,0079.KL,ALDRICH RESOURCES BERHAD,0.0799999982118606
2018-08-16,0079.KL,ALDRICH RESOURCES BERHAD,0.0850000008940696
2018-08-17,0079.KL,ALDRICH RESOURCES BERHAD,0.0799999982118606
2018-08-20,0079.KL,ALDRICH RESOURCES BERHAD,0.0799999982118606
2018-08-21,0079.KL,ALDRICH RESOURCES BERHAD,0.0799999982118606
2018-08-23,0079.KL,ALDRICH RESOURCES BERHAD,0.0799999982118606
2018-08-24,0079.KL,ALDRICH RESOURCES BERHAD,0.0799999982118606
2018-08-27,0079.KL,ALDRICH RESOURCES BERHAD,0.0799999982118606
2018-08-28,0079.KL,ALDRICH RESOURCES BERHAD,0.0799999982118606
2018-08-29,0079.KL,ALDRICH RESOURCES BERHAD,0.0799999982118606
2018-08-30,0079.KL,ALDRICH RESOURCES BERHAD,0.0799999982118606
2018-09-03,0079.KL,ALDRICH RESOURCES BERHAD,0.0450000017881393
2018-09-04,0079.KL,ALDRICH RESOURCES BERHAD,0.0599999986588954
2018-09-05,0079.KL,ALDRICH RESOURCES BERHAD,0.0549999997019767
2018-09-06,0079.KL,ALDRICH RESOURCES BERHAD,0.050000000745058
2018-09-07,0079.KL,ALDRICH RESOURCES BERHAD,0.050000000745058
2018-09-12,0079.KL,ALDRICH RESOURCES BERHAD,0.050000000745058
2018-09-13,0079.KL,ALDRICH RESOURCES BERHAD,0.0549999997019767
2018-09-14,0079.KL,ALDRICH RESOURCES BERHAD,0.050000000745058
2018-09-18,0079.KL,ALDRICH RESOURCES BERHAD,0.050000000745058
2018-09-19,0079.KL,ALDRICH RESOURCES BERHAD,0.0549999997019767
2018-09-20,0079.KL,ALDRICH RESOURCES BERHAD,0.0549999997019767
2018-09-21,0079.KL,ALDRICH RESOURCES BERHAD,0.0549999997019767
2018-09-24,0079.KL,ALDRICH RESOURCES BERHAD,0.0700000002980232
2018-09-25,0079.KL,ALDRICH RESOURCES BERHAD,0.0700000002980232
2018-09-26,0079.KL,ALDRICH RESOURCES BERHAD,0.0649999976158142
2018-09-27,0079.KL,ALDRICH RESOURCES BERHAD,0.0850000008940696
2018-09-28,0079.KL,ALDRICH RESOURCES BERHAD,0.0949999988079071
2018-10-01,0079.KL,ALDRICH RESOURCES BERHAD,0.0900000035762786
2018-10-02,0079.KL,ALDRICH RESOURCES BERHAD,0.0900000035762786
2018-10-03,0079.KL,ALDRICH RESOURCES BERHAD,0.1049999967217445
2018-10-04,0079.KL,ALDRICH RESOURCES BERHAD,0.1099999994039535
2018-10-05,0079.KL,ALDRICH RESOURCES BERHAD,0.1049999967217445
2018-10-08,0079.KL,ALDRICH RESOURCES BERHAD,0.1049999967217445
2018-10-09,0079.KL,ALDRICH RESOURCES BERHAD,0.1099999994039535
2018-10-10,0079.KL,ALDRICH RESOURCES BERHAD,0.1049999967217445
2018-10-11,0079.KL,ALDRICH RESOURCES BERHAD,0.1000000014901161
2018-10-12,0079.KL,ALDRICH RESOURCES BERHAD,0.1000000014901161
2018-10-15,0079.KL,ALDRICH RESOURCES BERHAD,0.1000000014901161
2018-10-16,0079.KL,ALDRICH RESOURCES BERHAD,0.0900000035762786
2018-10-17,0079.KL,ALDRICH RESOURCES BERHAD,0.0900000035762786
2018-10-18,0079.KL,ALDRICH RESOURCES BERHAD,0.0949999988079071
2018-10-19,0079.KL,ALDRICH RESOURCES BERHAD,0.0900000035762786
2018-10-22,0079.KL,ALDRICH RESOURCES BERHAD,0.1000000014901161
2018-10-23,0079.KL,ALDRICH RESOURCES BERHAD,0.0949999988079071
2018-10-24,0079.KL,ALDRICH RESOURCES BERHAD,0.1000000014901161
2018-10-25,0079.KL,ALDRICH RESOURCES BERHAD,0.1000000014901161
2018-10-26,0079.KL,ALDRICH RESOURCES BERHAD,0.1000000014901161
2018-10-29,0079.KL,ALDRICH RESOURCES BERHAD,0.1049999967217445
2018-10-30,0079.KL,ALDRICH RESOURCES BERHAD,0.1049999967217445
2018-10-31,0079.KL,ALDRICH RESOURCES BERHAD,0.1150000020861625
2018-11-01,0079.KL,ALDRICH RESOURCES BERHAD,0.1000000014901161
2018-11-02,0079.KL,ALDRICH RESOURCES BERHAD,0.1049999967217445
2018-11-05,0079.KL,ALDRICH RESOURCES BERHAD,0.1049999967217445
2018-11-07,0079.KL,ALDRICH RESOURCES BERHAD,0.1000000014901161
2018-11-08,0079.KL,ALDRICH RESOURCES BERHAD,0.1000000014901161
2018-11-09,0079.KL,ALDRICH RESOURCES BERHAD,0.1000000014901161
2018-11-12,0079.KL,ALDRICH RESOURCES BERHAD,0.1000000014901161
2018-11-13,0079.KL,ALDRICH RESOURCES BERHAD,0.1000000014901161
2018-11-14,0079.KL,ALDRICH RESOURCES BERHAD,0.0949999988079071
2018-11-15,0079.KL,ALDRICH RESOURCES BERHAD,0.1000000014901161
2018-11-16,0079.KL,ALDRICH RESOURCES BERHAD,0.1000000014901161
2018-11-19,0079.KL,ALDRICH RESOURCES BERHAD,0.1049999967217445
2018-11-21,0079.KL,ALDRICH RESOURCES BERHAD,0.1099999994039535
2018-11-22,0079.KL,ALDRICH RESOURCES BERHAD,0.1150000020861625
2018-11-23,0079.KL,ALDRICH RESOURCES BERHAD,0.1150000020861625
2018-11-26,0079.KL,ALDRICH RESOURCES BERHAD,0.1049999967217445
2018-11-27,0079.KL,ALDRICH RESOURCES BERHAD,0.0949999988079071
2018-11-28,0079.KL,ALDRICH RESOURCES BERHAD,0.1000000014901161
2018-11-29,0079.KL,ALDRICH RESOURCES BERHAD,0.1000000014901161
2018-11-30,0079.KL,ALDRICH RESOURCES BERHAD,0.0900000035762786
2018-12-03,0079.KL,ALDRICH RESOURCES BERHAD,0.1000000014901161
2018-12-04,0079.KL,ALDRICH RESOURCES BERHAD,0.0949999988079071
2018-12-05,0079.KL,ALDRICH RESOURCES BERHAD,0.1000000014901161
2018-12-06,0079.KL,ALDRICH RESOURCES BERHAD,0.1099999994039535
2018-12-07,0079.KL,ALDRICH RESOURCES BERHAD,0.1049999967217445
2018-12-10,0079.KL,ALDRICH RESOURCES BERHAD,0.1000000014901161
2018-12-11,0079.KL,ALDRICH RESOURCES BERHAD,0.1049999967217445
2018-12-12,0079.KL,ALDRICH RESOURCES BERHAD,0.1049999967217445
2018-12-13,0079.KL,ALDRICH RESOURCES BERHAD,0.1000000014901161
2018-12-14,0079.KL,ALDRICH RESOURCES BERHAD,0.1000000014901161
2018-12-17,0079.KL,ALDRICH RESOURCES BERHAD,0.1000000014901161
2018-12-18,0079.KL,ALDRICH RESOURCES BERHAD,0.1000000014901161
2018-12-19,0079.KL,ALDRICH RESOURCES BERHAD,0.1049999967217445
2018-12-20,0079.KL,ALDRICH RESOURCES BERHAD,0.1049999967217445
2018-12-21,0079.KL,ALDRICH RESOURCES BERHAD,0.1099999994039535
2018-12-24,0079.KL,ALDRICH RESOURCES BERHAD,0.1150000020861625
2018-12-26,0079.KL,ALDRICH RESOURCES BERHAD,0.1099999994039535
2018-12-27,0079.KL,ALDRICH RESOURCES BERHAD,0.1099999994039535
2018-12-28,0079.KL,ALDRICH RESOURCES BERHAD,0.1049999967217445
2018-12-31,0079.KL,ALDRICH RESOURCES BERHAD,0.1049999967217445
2019-01-02,0079.KL,ALDRICH RESOURCES BERHAD,0.1049999967217445
2019-01-03,0079.KL,ALDRICH RESOURCES BERHAD,0.1049999967217445
2019-01-04,0079.KL,ALDRICH RESOURCES BERHAD,0.1049999967217445
2019-01-07,0079.KL,ALDRICH RESOURCES BERHAD,0.1150000020861625
2019-01-08,0079.KL,ALDRICH RESOURCES BERHAD,0.1150000020861625
2019-01-09,0079.KL,ALDRICH RESOURCES BERHAD,0.1299999952316284
2019-01-10,0079.KL,ALDRICH RESOURCES BERHAD,0.135000005364418
2019-01-11,0079.KL,ALDRICH RESOURCES BERHAD,0.1449999958276748
2019-01-14,0079.KL,ALDRICH RESOURCES BERHAD,0.1400000005960464
2019-01-15,0079.KL,ALDRICH RESOURCES BERHAD,0.1449999958276748
2019-01-16,0079.KL,ALDRICH RESOURCES BERHAD,0.1500000059604644
2019-01-17,0079.KL,ALDRICH RESOURCES BERHAD,0.1400000005960464
2019-01-18,0079.KL,ALDRICH RESOURCES BERHAD,0.1449999958276748
2019-01-22,0079.KL,ALDRICH RESOURCES BERHAD,0.1599999964237213
2019-01-23,0079.KL,ALDRICH RESOURCES BERHAD,0.1550000011920929
2019-01-24,0079.KL,ALDRICH RESOURCES BERHAD,0.1449999958276748
2019-01-25,0079.KL,ALDRICH RESOURCES BERHAD,0.1500000059604644
2019-01-28,0079.KL,ALDRICH RESOURCES BERHAD,0.1449999958276748
2019-01-29,0079.KL,ALDRICH RESOURCES BERHAD,0.1400000005960464
2019-01-30,0079.KL,ALDRICH RESOURCES BERHAD,0.1400000005960464
2019-01-31,0079.KL,ALDRICH RESOURCES BERHAD,0.1449999958276748
2019-02-04,0079.KL,ALDRICH RESOURCES BERHAD,0.1449999958276748
2019-02-07,0079.KL,ALDRICH RESOURCES BERHAD,0.1500000059604644
2019-02-08,0079.KL,ALDRICH RESOURCES BERHAD,0.1449999958276748
2019-02-11,0079.KL,ALDRICH RESOURCES BERHAD,0.1500000059604644
2019-02-12,0079.KL,ALDRICH RESOURCES BERHAD,0.1749999970197677
2019-02-13,0079.KL,ALDRICH RESOURCES BERHAD,0.1800000071525573
2019-02-14,0079.KL,ALDRICH RESOURCES BERHAD,0.1700000017881393
2019-02-15,0079.KL,ALDRICH RESOURCES BERHAD,0.1700000017881393
2019-02-18,0079.KL,ALDRICH RESOURCES BERHAD,0.1700000017881393
2019-02-19,0079.KL,ALDRICH RESOURCES BERHAD,0.1700000017881393
2019-02-20,0079.KL,ALDRICH RESOURCES BERHAD,0.1700000017881393
2019-02-21,0079.KL,ALDRICH RESOURCES BERHAD,0.1800000071525573
2019-02-22,0079.KL,ALDRICH RESOURCES BERHAD,0.1800000071525573
2019-02-25,0079.KL,ALDRICH RESOURCES BERHAD,0.1749999970197677
2019-02-26,0079.KL,ALDRICH RESOURCES BERHAD,0.1650000065565109
2019-02-27,0079.KL,ALDRICH RESOURCES BERHAD,0.1650000065565109
2019-02-28,0079.KL,ALDRICH RESOURCES BERHAD,0.1650000065565109
2019-03-01,0079.KL,ALDRICH RESOURCES BERHAD,0.1749999970197677
2019-03-04,0079.KL,ALDRICH RESOURCES BERHAD,0.1749999970197677
2019-03-05,0079.KL,ALDRICH RESOURCES BERHAD,0.1599999964237213
2019-03-06,0079.KL,ALDRICH RESOURCES BERHAD,0.1700000017881393
2019-03-07,0079.KL,ALDRICH RESOURCES BERHAD,0.1650000065565109
2019-03-08,0079.KL,ALDRICH RESOURCES BERHAD,0.1650000065565109
2019-03-11,0079.KL,ALDRICH RESOURCES BERHAD,0.1650000065565109
2019-03-12,0079.KL,ALDRICH RESOURCES BERHAD,0.1700000017881393
2019-03-13,0079.KL,ALDRICH RESOURCES BERHAD,0.1700000017881393
2019-03-14,0079.KL,ALDRICH RESOURCES BERHAD,0.1800000071525573
2019-03-15,0079.KL,ALDRICH RESOURCES BERHAD,0.1899999976158142
2019-03-18,0079.KL,ALDRICH RESOURCES BERHAD,0.2049999982118606
2019-03-19,0079.KL,ALDRICH RESOURCES BERHAD,0.1949999928474426
2019-03-20,0079.KL,ALDRICH RESOURCES BERHAD,0.2000000029802322
2019-03-21,0079.KL,ALDRICH RESOURCES BERHAD,0.2000000029802322
2019-03-22,0079.KL,ALDRICH RESOURCES BERHAD,0.2150000035762787
2019-03-25,0079.KL,ALDRICH RESOURCES BERHAD,0.209999993443489
2019-03-26,0079.KL,ALDRICH RESOURCES BERHAD,0.2150000035762787
2019-03-27,0079.KL,ALDRICH RESOURCES BERHAD,0.2199999988079071
2019-03-28,0079.KL,ALDRICH RESOURCES BERHAD,0.209999993443489
2019-03-29,0079.KL,ALDRICH RESOURCES BERHAD,0.209999993443489
2019-04-01,0079.KL,ALDRICH RESOURCES BERHAD,0.2049999982118606
2019-04-02,0079.KL,ALDRICH RESOURCES BERHAD,0.2150000035762787
2019-04-03,0079.KL,ALDRICH RESOURCES BERHAD,0.2000000029802322
2019-04-04,0079.KL,ALDRICH RESOURCES BERHAD,0.2000000029802322
2019-04-05,0079.KL,ALDRICH RESOURCES BERHAD,0.209999993443489
2019-04-08,0079.KL,ALDRICH RESOURCES BERHAD,0.209999993443489
2019-04-09,0079.KL,ALDRICH RESOURCES BERHAD,0.2049999982118606
2019-04-10,0079.KL,ALDRICH RESOURCES BERHAD,0.209999993443489
2019-04-11,0079.KL,ALDRICH RESOURCES BERHAD,0.2000000029802322
2019-04-12,0079.KL,ALDRICH RESOURCES BERHAD,0.1949999928474426
2019-04-15,0079.KL,ALDRICH RESOURCES BERHAD,0.1899999976158142
2019-04-16,0079.KL,ALDRICH RESOURCES BERHAD,0.1800000071525573
2019-04-17,0079.KL,ALDRICH RESOURCES BERHAD,0.1700000017881393
2019-04-18,0079.KL,ALDRICH RESOURCES BERHAD,0.1800000071525573
2019-04-19,0079.KL,ALDRICH RESOURCES BERHAD,0.1749999970197677
2019-04-22,0079.KL,ALDRICH RESOURCES BERHAD,0.1800000071525573
2019-04-23,0079.KL,ALDRICH RESOURCES BERHAD,0.1800000071525573
2019-04-24,0079.KL,ALDRICH RESOURCES BERHAD,0.2000000029802322
2019-04-25,0079.KL,ALDRICH RESOURCES BERHAD,0.1899999976158142
2019-04-26,0079.KL,ALDRICH RESOURCES BERHAD,0.1899999976158142
2019-04-29,0079.KL,ALDRICH RESOURCES BERHAD,0.1949999928474426
2019-04-30,0079.KL,ALDRICH RESOURCES BERHAD,0.1800000071525573
2019-05-02,0079.KL,ALDRICH RESOURCES BERHAD,0.1650000065565109
2019-05-03,0079.KL,ALDRICH RESOURCES BERHAD,0.1749999970197677
2019-05-06,0079.KL,ALDRICH RESOURCES BERHAD,0.1700000017881393
2019-05-07,0079.KL,ALDRICH RESOURCES BERHAD,0.1749999970197677
2019-05-08,0079.KL,ALDRICH RESOURCES BERHAD,0.1700000017881393
2019-05-09,0079.KL,ALDRICH RESOURCES BERHAD,0.1700000017881393
2019-05-10,0079.KL,ALDRICH RESOURCES BERHAD,0.1700000017881393
2019-05-13,0079.KL,ALDRICH RESOURCES BERHAD,0.1599999964237213
2019-05-14,0079.KL,ALDRICH RESOURCES BERHAD,0.1550000011920929
2019-05-15,0079.KL,ALDRICH RESOURCES BERHAD,0.1500000059604644
2019-05-16,0079.KL,ALDRICH RESOURCES BERHAD,0.1550000011920929
2019-05-17,0079.KL,ALDRICH RESOURCES BERHAD,0.1550000011920929
2019-05-21,0079.KL,ALDRICH RESOURCES BERHAD,0.1599999964237213
2019-05-23,0079.KL,ALDRICH RESOURCES BERHAD,0.1449999958276748
2019-05-24,0079.KL,ALDRICH RESOURCES BERHAD,0.1449999958276748
2019-05-27,0079.KL,ALDRICH RESOURCES BERHAD,0.1449999958276748
2019-05-28,0079.KL,ALDRICH RESOURCES BERHAD,0.1500000059604644
2019-05-29,0079.KL,ALDRICH RESOURCES BERHAD,0.1449999958276748
2019-05-30,0079.KL,ALDRICH RESOURCES BERHAD,0.1500000059604644
2019-05-31,0079.KL,ALDRICH RESOURCES BERHAD,0.1449999958276748
2019-06-03,0079.KL,ALDRICH RESOURCES BERHAD,0.1449999958276748
2019-06-04,0079.KL,ALDRICH RESOURCES BERHAD,0.1400000005960464
2019-06-05,0079.KL,ALDRICH RESOURCES BERHAD,0.1400000005960464
2019-06-06,0079.KL,ALDRICH RESOURCES BERHAD,0.1400000005960464
2019-06-07,0079.KL,ALDRICH RESOURCES BERHAD,0.1449999958276748
