Date,Ticker,Company_Name,Price
2020-07-17,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.033585350960493
2020-07-20,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0369721576571464
2020-07-21,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0378193110227584
2020-07-22,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0375366248190403
2020-07-23,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0375366248190403
2020-07-24,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0366903729736804
2020-07-27,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0361259058117866
2020-07-28,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0364076904952526
2020-07-29,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0355614386498928
2020-07-30,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.034714289009571
2020-08-03,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0352787561714649
2020-08-04,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.034714289009571
2020-08-05,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0355614386498928
2020-08-06,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0349969752132892
2020-08-07,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0338680408895015
2020-08-10,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0341498181223869
2020-08-11,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0352787561714649
2020-08-12,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0352787561714649
2020-08-13,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0352787561714649
2020-08-14,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0344325080513954
2020-08-17,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0341498181223869
2020-08-18,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.034714289009571
2020-08-19,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.034714289009571
2020-08-21,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0349969752132892
2020-08-24,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0344325080513954
2020-08-25,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0349969752132892
2020-08-26,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.034714289009571
2020-08-27,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0341498181223869
2020-08-28,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0341498181223869
2020-09-01,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0344325080513954
2020-09-02,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0344325080513954
2020-09-03,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0341498181223869
2020-09-04,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.034714289009571
2020-09-07,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0352787561714649
2020-09-08,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0355614386498928
2020-09-09,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0355614386498928
2020-09-10,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0352787561714649
2020-09-11,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0349969752132892
2020-09-14,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0349969752132892
2020-09-15,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0349969752132892
2020-09-17,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0349969752132892
2020-09-18,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0383837781846523
2020-09-21,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0434639826416969
2020-09-22,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0397944934666156
2020-09-23,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0381010919809341
2020-09-24,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.03951271250844
2020-09-25,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0383837781846523
2020-09-28,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0383837781846523
2020-09-29,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0381010919809341
2020-09-30,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0378193110227584
2020-10-01,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0366903729736804
2020-10-02,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0361259058117866
2020-10-05,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0361259058117866
2020-10-06,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0378193110227584
2020-10-07,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0361259058117866
2020-10-08,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.034714289009571
2020-10-09,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0338680408895015
2020-10-12,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0341498181223869
2020-10-13,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0344325080513954
2020-10-14,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0352787561714649
2020-10-15,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0344325080513954
2020-10-16,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0344325080513954
2020-10-19,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.034714289009571
2020-10-20,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0349969752132892
2020-10-21,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0355614386498928
2020-10-22,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0355614386498928
2020-10-23,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0352787561714649
2020-10-26,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0341498181223869
2020-10-27,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0344325080513954
2020-10-28,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0349969752132892
2020-10-30,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0358432233333587
2020-11-02,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0406416468322277
2020-11-03,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0366903729736804
2020-11-04,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0361259058117866
2020-11-05,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0366903729736804
2020-11-06,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0358432233333587
2020-11-09,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0378193110227584
2020-11-10,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0372548438608646
2020-11-11,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0378193110227584
2020-11-12,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0375366248190403
2020-11-13,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0378193110227584
2020-11-16,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0381010919809341
2020-11-17,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0386655591428279
2020-11-18,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.03951271250844
2020-11-19,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0392300263047218
2020-11-20,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0383837781846523
2020-11-23,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0397944934666156
2020-11-24,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0386655591428279
2020-11-25,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0392300263047218
2020-11-26,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0386655591428279
2020-11-27,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0392300263047218
2020-11-30,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0400771796703338
2020-12-01,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0403589606285095
2020-12-02,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0412061139941215
2020-12-03,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0420523658394813
2020-12-04,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0412061139941215
2020-12-07,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0403589606285095
2020-12-08,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0403589606285095
2020-12-09,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0406416468322277
2020-12-10,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0406416468322277
2020-12-11,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0400771796703338
2020-12-14,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0400771796703338
2020-12-15,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0389482453465461
2020-12-16,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0389482453465461
2020-12-17,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0389482453465461
2020-12-18,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0383837781846523
2020-12-21,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0378193110227584
2020-12-22,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0372548438608646
2020-12-23,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0383837781846523
2020-12-24,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0383837781846523
2020-12-28,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0378193110227584
2020-12-29,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0386655591428279
2020-12-30,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0392300263047218
2020-12-31,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.03951271250844
2021-01-04,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0386655591428279
2021-01-05,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0389482453465461
2021-01-06,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0386655591428279
2021-01-07,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0378193110227584
2021-01-08,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0369721576571464
2021-01-11,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0366903729736804
2021-01-12,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0366903729736804
2021-01-13,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0392300263047218
2021-01-14,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0383837781846523
2021-01-15,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0383837781846523
2021-01-18,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0383837781846523
2021-01-19,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0397944934666156
2021-01-20,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0392300263047218
2021-01-21,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0383837781846523
2021-01-22,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0392300263047218
2021-01-25,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0383837781846523
2021-01-26,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0378193110227584
2021-01-27,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0372548438608646
2021-01-29,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0378193110227584
2021-02-02,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0383837781846523
2021-02-03,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0386655591428279
2021-02-04,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0383837781846523
2021-02-05,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0383837781846523
2021-02-08,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0392300263047218
2021-02-09,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0392300263047218
2021-02-10,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0397944934666156
2021-02-11,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0392300263047218
2021-02-15,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0434639826416969
2021-02-16,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0423350483179092
2021-02-17,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0476970337331295
2021-02-18,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0474152527749538
2021-02-19,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0581401325762271
2021-02-22,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0750741511583328
2021-02-23,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0694294795393943
2021-02-24,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0739452168345451
2021-02-25,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.090879239141941
2021-02-26,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0863634943962097
2021-03-01,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0835411623120307
2021-03-02,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0965239107608795
2021-03-03,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0965239107608795
2021-03-04,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0976528450846672
2021-03-05,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.1016041114926338
2021-03-08,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0925726369023323
2021-03-09,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0801543593406677
2021-03-10,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.070558413863182
2021-03-11,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0632203370332717
2021-03-12,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0711228772997856
2021-03-15,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0688650161027908
2021-03-16,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.067171610891819
2021-03-17,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.067171610891819
2021-03-18,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0654782056808471
2021-03-19,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0654782056808471
2021-03-22,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.067171610891819
2021-03-23,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0654782056808471
2021-03-24,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0660426765680313
2021-03-25,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0632203370332717
2021-03-26,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0643492713570594
2021-03-29,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0649137422442436
2021-03-30,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0626558735966682
2021-03-31,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.067171610891819
2021-04-01,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0683005452156066
2021-04-02,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0711228772997856
2021-04-05,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0711228772997856
2021-04-06,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.070558413863182
2021-04-07,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0716873481869697
2021-04-08,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0716873481869697
2021-04-09,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0722518116235733
2021-04-12,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0711228772997856
2021-04-13,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0716873481869697
2021-04-14,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0722518116235733
2021-04-15,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0711228772997856
2021-04-16,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0716873481869697
2021-04-19,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0795898884534835
2021-04-20,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0784609541296958
2021-04-21,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0795898884534835
2021-04-22,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0812832936644554
2021-04-23,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0880568996071815
2021-04-26,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0920081734657287
2021-04-27,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0903147682547569
2021-04-28,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.090879239141941
2021-04-30,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0897503048181533
2021-05-03,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0869279652833938
2021-05-04,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.07902542501688
2021-05-05,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0767675563693046
2021-05-06,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0762030854821205
2021-05-07,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0778964906930923
2021-05-10,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0745096877217292
2021-05-11,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0722518116235733
2021-05-12,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.070558413863182
2021-05-17,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0683005452156066
2021-05-18,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0716873481869697
2021-05-19,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0711228772997856
2021-05-20,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0688650161027908
2021-05-21,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0688650161027908
2021-05-24,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0745096877217292
2021-05-25,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0778964906930923
2021-05-27,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0778964906930923
2021-05-28,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0773320198059082
2021-05-31,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0745096877217292
2021-06-01,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0762030854821205
2021-06-02,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0773320198059082
2021-06-03,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0773320198059082
2021-06-04,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0767675563693046
2021-06-08,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.07902542501688
2021-06-09,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0835411623120307
2021-06-10,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0824122279882431
2021-06-11,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0824122279882431
2021-06-14,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0812832936644554
2021-06-15,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0812832936644554
2021-06-16,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0762030854821205
2021-06-17,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0750741511583328
2021-06-18,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0733807459473609
2021-06-21,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0745096877217292
2021-06-22,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0733807459473609
2021-06-23,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0750741511583328
2021-06-24,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0728162825107574
2021-06-25,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0722518116235733
2021-06-28,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.070558413863182
2021-06-29,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0694294795393943
2021-06-30,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0716873481869697
2021-07-01,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0699939504265785
2021-07-02,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0716873481869697
2021-07-05,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0699939504265785
2021-07-06,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.070558413863182
2021-07-07,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0699939504265785
2021-07-08,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0699939504265785
2021-07-09,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0683005452156066
2021-07-12,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0683005452156066
2021-07-13,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0683005452156066
2021-07-14,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0683005452156066
2021-07-15,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.070558413863182
2021-07-16,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0711228772997856
2021-07-19,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0722518116235733
2021-07-21,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.070558413863182
2021-07-22,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0711228772997856
2021-07-23,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0711228772997856
2021-07-26,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0739452168345451
2021-07-27,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0784609541296958
2021-07-28,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0762030854821205
2021-07-29,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0739452168345451
2021-07-30,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0733807459473609
2021-08-02,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0750741511583328
2021-08-03,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0745096877217292
2021-08-04,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0745096877217292
2021-08-05,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0750741511583328
2021-08-06,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0767675563693046
2021-08-09,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0778964906930923
2021-08-11,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0773320198059082
2021-08-12,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0773320198059082
2021-08-13,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0773320198059082
2021-08-16,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0778964906930923
2021-08-17,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0801543593406677
2021-08-18,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0795898884534835
2021-08-19,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0807188227772712
2021-08-20,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0784609541296958
2021-08-23,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0756386220455169
2021-08-24,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0762030854821205
2021-08-25,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0762030854821205
2021-08-26,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0767675563693046
2021-08-27,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0778964906930923
2021-08-30,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0767675563693046
2021-09-01,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0767675563693046
2021-09-02,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0773320198059082
2021-09-03,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.07902542501688
2021-09-06,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0767675563693046
2021-09-07,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0762030854821205
2021-09-08,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0767675563693046
2021-09-09,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0762030854821205
2021-09-10,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0795898884534835
2021-09-13,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0812832936644554
2021-09-14,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0818477645516395
2021-09-15,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0829766988754272
2021-09-17,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0835411623120307
2021-09-20,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0841056331992149
2021-09-21,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0829766988754272
2021-09-22,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0846700966358184
2021-09-23,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0841056331992149
2021-09-24,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0897503048181533
2021-09-27,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0948305055499076
2021-09-28,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0948305055499076
2021-09-29,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0970883816480636
2021-09-30,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0976528450846672
2021-10-01,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.09370157122612
2021-10-04,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.0999107137322425
2021-10-05,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.1049909219145774
2021-10-06,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.1100711300969123
2021-10-07,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.1089421883225441
2021-10-08,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.1162802651524543
2021-10-11,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.1168447285890579
2021-10-12,5136.KL,COMPLETE LOGISTIC SERVICES BERHAD,0.1117645278573036
